SMILES,pIC50,weight,logp,h_bond_donor,h_bond_acceptors,rotatable_bonds,atoms,heavy_atoms,molar_refractivity,topological_polar_surface_area,formal_charge,rings
O=C(/C=C/c1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.941573975542995,391.169605164,3.437100000000002,1.0,4.0,4.0,29.0,29.0,110.69880000000003,56.67,0.0,4.0
O=C(/C=C/c1ccc(F)cc1F)N1CCN(Cc2ccc(O)c3ncccc23)CC1,5.296708621881339,409.160183352,3.576200000000002,1.0,4.0,4.0,30.0,30.0,110.65680000000003,56.67,0.0,4.0
N#Cc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1,4.774432286560529,398.174275944,3.1696800000000014,1.0,5.0,4.0,30.0,30.0,115.45580000000001,80.46000000000001,0.0,4.0
O=C(/C=C/c1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,5.133712660915805,407.140054624,3.951400000000003,1.0,4.0,4.0,29.0,29.0,115.75080000000004,56.67,0.0,4.0
Cc1ccccc1/C=C/C(=O)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.761201437286083,387.19467704000004,3.6064200000000026,1.0,4.0,4.0,29.0,29.0,115.47780000000003,56.67,0.0,4.0
O=C(/C=C/c1ccc(Cl)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.64685345378602,407.140054624,3.951400000000003,1.0,4.0,4.0,29.0,29.0,115.75080000000004,56.67,0.0,4.0
O=C(CCc1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.704652851666382,375.19467704000004,3.2174000000000023,1.0,4.0,5.0,28.0,28.0,110.02780000000004,56.67,0.0,4.0
O=C(CCc1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,5.248720896016658,409.155704688,3.8708000000000027,1.0,4.0,5.0,29.0,29.0,115.03780000000003,56.67,0.0,4.0
COc1ccc(CCC(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1,4.738023808602187,405.2052417240001,3.2260000000000018,1.0,5.0,6.0,30.0,30.0,116.57980000000002,65.9,0.0,4.0
O=C(CCc1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.685922008220787,393.185255228,3.3565000000000023,1.0,4.0,5.0,29.0,29.0,109.98580000000004,56.67,0.0,4.0
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,4.346787486224656,477.16753232400004,6.3993000000000055,2.0,5.0,10.0,31.0,31.0,136.43339999999995,54.02,0.0,4.0
O=c1cc(/C=C/c2cccc(F)c2)occ1O,4.752517739322946,232.053572368,2.654900000000002,1.0,3.0,2.0,17.0,17.0,61.97080000000002,50.44,0.0,2.0
CN(C)c1ccc(/C=C/c2cc(=O)c(O)co2)cc1,5.22767829327708,257.10519334,2.5818000000000003,1.0,4.0,3.0,19.0,19.0,76.33980000000003,53.68000000000001,0.0,2.0
COc1ccccc1/C=C/c1cc(=O)c(O)co1,5.100726812682396,244.073558864,2.524400000000001,1.0,4.0,3.0,18.0,18.0,68.56480000000002,59.67,0.0,2.0
O=c1cc(/C=C/c2ccc(O)cc2)occ1O,5.142667503568732,230.0579088,2.2214000000000005,2.0,4.0,2.0,17.0,17.0,63.67760000000003,70.67,0.0,2.0
O=c1cc(/C=C/c2ccccc2O)occ1O,5.081445469449727,230.0579088,2.2214000000000005,2.0,4.0,2.0,17.0,17.0,63.67760000000003,70.67,0.0,2.0
O=c1cc(/C=C/c2cc(O)cc(O)c2)occ1O,4.745935547085662,246.05282342,1.927,3.0,5.0,2.0,18.0,18.0,65.34240000000003,90.9,0.0,2.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.924818145381308,228.078644244,2.9738000000000016,3.0,3.0,2.0,17.0,17.0,66.80640000000002,60.69,0.0,2.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.727462222624762,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
O=C(/C=C/c1ccc(O)c(O)c1)NCCCNC(=O)/C=C/c1ccc(O)c(O)c1,5.376750709602099,398.14778642399995,1.8581,6.0,6.0,8.0,29.0,29.0,108.2476,139.12,0.0,2.0
O=C(O)/C=C/c1ccc(O)c(O)c1,4.806875401645539,180.042258736,1.1956,3.0,3.0,2.0,13.0,13.0,46.441400000000016,77.76,0.0,1.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.468521082957745,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
O=C(/C=C/c1ccc(O)c(O)c1)NCCCNC(=O)/C=C/c1ccc(O)c(O)c1,5.309803919971486,398.14778642399995,1.8581,6.0,6.0,8.0,29.0,29.0,108.2476,139.12,0.0,2.0
CCN(CC)CCCOc1ccc(-n2ccc(=O)c(O)c2C)cc1,4.763714722551971,330.194342692,2.962220000000001,1.0,5.0,8.0,24.0,24.0,96.34080000000003,54.7,0.0,2.0
CCN(CC)CCCCC(C)Nc1c2ccccc2nc2c(C(=O)NCCCO/N=C/C(=O)NCCCC[C@@H]3NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C3=O)cccc12,5.698970004336019,1517.9234748679994,1.6454999999999806,12.0,20.0,33.0,109.0,109.0,413.6260000000012,441.8499999999999,0.0,8.0
c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,4.616184634019569,514.222489088,7.446000000000006,2.0,6.0,9.0,36.0,36.0,158.66539999999966,49.84,0.0,6.0
CN1c2ccccc2Sc2cc(/C=C3/SC(=S)N(CC(=O)OCC4COC(C)(C)O4)C3=O)ccc21,7.221848749616356,528.0847348679999,4.815000000000005,0.0,9.0,5.0,35.0,35.0,140.81199999999984,68.31,0.0,5.0
CCOC(=O)C(Cc1cn(-c2ccccc2C(F)(F)F)nn1)(Cc1cn(-c2ccccc2C(F)(F)F)nn1)NC(C)=O,5.09339562827502,595.1766569160001,4.108800000000003,1.0,9.0,9.0,42.0,42.0,133.31069999999997,116.82000000000002,0.0,4.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.194839098400566,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
CCOc1cc(CNc2ccc(OC)cc2)ccc1Oc1ccnc2cc(Cl)ccc12,4.333294863880101,434.13972027600005,6.699900000000005,1.0,5.0,8.0,31.0,31.0,124.75870000000003,52.61,0.0,4.0
CCOc1cc(CNc2ccccc2)ccc1Oc1ccnc2cc(Cl)ccc12,4.35144484433733,404.1291555920001,6.6913000000000045,1.0,4.0,7.0,29.0,29.0,118.20670000000004,43.379999999999995,0.0,4.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.774690718274137,228.078644244,2.9738000000000016,3.0,3.0,2.0,17.0,17.0,66.80640000000002,60.69,0.0,2.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.863279432843593,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
CN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1,5.400116927926312,518.289305696,3.601600000000003,4.0,6.0,14.0,38.0,38.0,149.22399999999976,105.14000000000001,0.0,3.0
CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,5.376750709602099,546.320605824,4.381800000000004,4.0,6.0,16.0,40.0,40.0,158.45799999999966,105.14000000000001,0.0,3.0
COc1ccccc1CN(C)CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2OC)cc1O,5.440093374963888,578.310435064,3.6188000000000025,4.0,8.0,16.0,42.0,42.0,162.3279999999997,123.60000000000001,0.0,3.0
CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,5.617982957425132,606.341735192,4.399000000000004,4.0,8.0,18.0,44.0,44.0,171.56199999999956,123.60000000000002,0.0,3.0
CN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1,5.449771646944906,546.320605824,4.381800000000004,4.0,6.0,16.0,40.0,40.0,158.45799999999966,105.14000000000001,0.0,3.0
CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,5.413412695328245,574.351905952,5.162000000000005,4.0,6.0,18.0,42.0,42.0,167.6919999999996,105.14000000000001,0.0,3.0
COc1ccccc1CN(C)CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(C)Cc2ccccc2OC)cc1O,5.462180904926726,606.341735192,4.3990000000000045,4.0,8.0,18.0,44.0,44.0,171.56199999999959,123.60000000000001,0.0,3.0
CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,5.515700160653214,634.37303532,5.179200000000005,4.0,8.0,20.0,46.0,46.0,180.79599999999945,123.60000000000002,0.0,3.0
CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2N(C)C)cc1O)Cc1ccccc1N(C)C,5.430626090384954,660.4363042719999,5.294000000000005,4.0,8.0,20.0,48.0,48.0,196.34599999999932,111.62,0.0,3.0
CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccc(N(C)C)cc2)cc1O)Cc1ccc(N(C)C)cc1,5.5003129173815966,660.4363042719999,5.294000000000005,4.0,8.0,20.0,48.0,48.0,196.34599999999938,111.62,0.0,3.0
O=C(NCCCCN1CCOc2ccccc2C1)c1cc(O)c(C(=O)NCCCCN2CCOc3ccccc3C2)cc1O,5.262012673666569,602.310435064,3.907000000000003,4.0,8.0,12.0,44.0,44.0,167.3339999999996,123.60000000000001,0.0,5.0
CN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1,5.6252516539898965,602.38320608,5.942200000000006,4.0,6.0,20.0,44.0,44.0,176.92599999999948,105.14000000000001,0.0,3.0
CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,5.552841968657781,630.414506208,6.7224000000000075,4.0,6.0,22.0,46.0,46.0,186.15999999999937,105.14000000000001,0.0,3.0
COc1ccccc1CN(C)CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(C)Cc2ccccc2OC)cc1O,5.636388020107856,662.4043354480001,5.959400000000007,4.0,8.0,22.0,48.0,48.0,190.02999999999943,123.60000000000001,0.0,3.0
CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,5.480172006224281,690.4356355760001,6.739600000000007,4.0,8.0,24.0,50.0,50.0,199.26399999999933,123.60000000000002,0.0,3.0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,5.226945306635737,632.430156272,6.2674000000000065,2.0,8.0,24.0,46.0,46.0,187.01139999999933,83.14,0.0,3.0
O=c1cc(-c2ccc(Oc3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)cc2)oc2cc(O)cc(O)c12,5.022276394711152,538.0899967759999,5.553700000000005,5.0,10.0,4.0,40.0,40.0,144.23799999999991,170.79999999999998,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3o2)cc1,4.341035157335565,580.136946968,6.043000000000006,3.0,10.0,6.0,43.0,43.0,159.48439999999974,148.8,0.0,6.0
COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.761953896871205,566.121296904,5.7400000000000055,4.0,10.0,5.0,42.0,42.0,154.5971999999998,159.8,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4c(OC)cc5oc(-c6ccc(O)cc6)cc(=O)c5c4O)c3o2)cc1,4.798602875679548,566.1212969039999,5.740000000000006,4.0,10.0,5.0,42.0,42.0,154.5971999999998,159.8,0.0,6.0
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.484126156288321,566.121296904,5.7400000000000055,4.0,10.0,5.0,42.0,42.0,154.5971999999998,159.8,0.0,6.0
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.886056647693163,552.1056468399998,5.437000000000006,5.0,10.0,4.0,41.0,41.0,149.70999999999987,170.8,0.0,6.0
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,4.671620396561262,552.10564684,5.437000000000006,5.0,10.0,4.0,41.0,41.0,149.70999999999987,170.79999999999998,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,4.696803942579511,566.1212969039999,5.740000000000006,4.0,10.0,5.0,42.0,42.0,154.59719999999982,159.8,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,4.995678626217358,566.1212969039999,5.740000000000006,4.0,10.0,5.0,42.0,42.0,154.59719999999982,159.8,0.0,6.0
COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,4.87942606879415,566.1212969039999,5.740000000000006,4.0,10.0,5.0,42.0,42.0,154.5971999999998,159.8,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,5.309803919971486,552.1056468399998,5.4370000000000065,5.0,10.0,4.0,41.0,41.0,149.70999999999987,170.8,0.0,6.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,5.327902142064283,552.10564684,5.437000000000006,5.0,10.0,4.0,41.0,41.0,149.70999999999987,170.8,0.0,6.0
COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,5.309803919971486,552.1056468399998,5.437000000000006,5.0,10.0,4.0,41.0,41.0,149.70999999999984,170.8,0.0,6.0
O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.318758762624412,538.0899967759999,5.134000000000007,6.0,10.0,3.0,40.0,40.0,144.82279999999992,181.8,0.0,6.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,5.3872161432802645,318.03756727999996,1.6935999999999998,6.0,8.0,1.0,23.0,23.0,77.90879999999999,151.59,0.0,3.0
O=[N+]([O-])c1cccc(C2C=C(c3cccc4ccccc34)Nc3nncn32)c1,4.758453519403451,369.12257472000016,4.395500000000003,1.0,6.0,3.0,28.0,28.0,106.80510000000002,85.88,0.0,5.0
Fc1ccc(C2C=C(c3cccc4ccccc34)Nc3nncn32)cc1,5.412289034981089,342.12807470000007,4.626400000000004,1.0,4.0,2.0,26.0,26.0,100.10870000000001,42.74,0.0,5.0
O=C(CN1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1)Nc1n[nH]c2ncccc12,4.747389659432627,434.1927199440001,0.42400000000000115,4.0,8.0,6.0,32.0,32.0,117.91680000000002,147.82,0.0,5.0
CCOC(=O)c1cnc2ccccc2c1N1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1,4.8035474582966105,459.20188766000007,2.4435000000000002,2.0,8.0,6.0,34.0,34.0,128.8709,116.33999999999999,0.0,5.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3.5228787452803374,302.006267152,1.3127999999999997,4.0,8.0,0.0,22.0,22.0,73.87719999999999,141.34,0.0,4.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,4.0,302.006267152,1.3127999999999997,4.0,8.0,0.0,22.0,22.0,73.87719999999999,141.34,0.0,4.0
CC(C)=CCC/C(C)=C/CCC1(C)C=Cc2c(O)cc(C)cc2O1,4.167491087293763,326.2245802,6.337820000000007,1.0,2.0,6.0,24.0,24.0,102.56680000000006,29.46,0.0,2.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)cc(O)c(O)c1O,4.777283528852417,344.23514488399996,6.073520000000007,3.0,3.0,8.0,25.0,25.0,105.29040000000005,60.69,0.0,1.0
CC(C)=CCC/C(C)=C/CC[C@@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.607303046740334,370.2144094399999,6.036020000000007,2.0,3.0,7.0,27.0,27.0,109.52610000000008,66.76,0.0,2.0
CCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CC/C=C(\C)CCCCCCCCC,4.202732459169283,741.5754831079998,6.914200000000007,7.0,9.0,33.0,52.0,52.0,208.71649999999931,168.94,0.0,1.0
COC(=O)c1c(C)cc(O)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,3.6556077263148894,386.24570956799994,6.154520000000006,2.0,4.0,9.0,28.0,28.0,114.96510000000006,66.76,0.0,1.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,5.130768280269024,318.03756727999996,1.6935999999999998,6.0,8.0,1.0,23.0,23.0,77.90879999999999,151.59,0.0,3.0
COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,4.533132379645891,358.25079494799996,6.376520000000006,2.0,3.0,9.0,26.0,26.0,110.17760000000007,49.69,0.0,1.0
CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,3.821598658466245,386.2093240599999,5.245120000000006,3.0,4.0,9.0,28.0,28.0,110.97490000000006,94.83,0.0,1.0
COc1c(O)c(O)c(-c2c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c2O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,4.910094888560602,714.485939832,12.733439999999977,4.0,6.0,19.0,52.0,52.0,219.34919999999926,99.38000000000001,0.0,2.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,3.82739706879014,328.240230264,6.367920000000007,2.0,2.0,8.0,24.0,24.0,103.62560000000005,40.46,0.0,1.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,4.692503962086787,372.23005950399994,6.066120000000007,3.0,3.0,9.0,27.0,27.0,110.58490000000008,77.76,0.0,1.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)cc(O)cc1O,4.701146923590294,328.240230264,6.367920000000007,2.0,2.0,8.0,24.0,24.0,103.62560000000005,40.46,0.0,1.0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.522878745280337,329.11642672,4.250600000000002,3.0,4.0,3.0,25.0,25.0,98.22640000000001,74.25,0.0,4.0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1,5.958607314841775,407.026938788,5.013100000000002,3.0,4.0,3.0,26.0,26.0,105.92640000000003,74.25,0.0,4.0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OC(F)(F)F)cc23)cc1,5.455931955649724,413.09872596799994,5.149200000000002,3.0,5.0,4.0,30.0,30.0,104.90940000000002,83.48,0.0,4.0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OCc4ccccc4)cc23)cc1,5.522878745280337,435.15829153199996,5.829600000000004,3.0,5.0,6.0,33.0,33.0,129.00039999999998,83.48,0.0,5.0
COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC,4.886056647693163,419.14812077199997,4.276400000000002,3.0,7.0,6.0,31.0,31.0,117.88240000000005,101.94000000000001,0.0,4.0
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1,4.45717457304082,394.08326802000005,4.3076000000000025,3.0,6.0,4.0,28.0,28.0,107.58340000000004,96.37,0.0,4.0
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,5.070581074285707,302.04265266,1.987999999999999,5.0,7.0,1.0,22.0,22.0,76.244,131.36,0.0,3.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,6.7447274948966935,284.214015516,5.716900000000006,0.0,1.0,5.0,21.0,21.0,92.19000000000004,17.07,0.0,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,6.7447274948966935,286.22966558,5.510300000000006,1.0,1.0,5.0,21.0,21.0,93.21180000000004,20.23,0.0,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)CCCC1,6.7447274948966935,508.406901664,11.969699999999982,0.0,0.0,10.0,38.0,38.0,172.22799999999953,0.0,0.0,2.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,6.7447274948966935,300.208930136,5.602600000000005,1.0,1.0,5.0,22.0,22.0,93.76180000000005,37.3,0.0,1.0
O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.705313375720556,518.23179082,4.919900000000005,1.0,7.0,5.0,39.0,39.0,152.83569999999975,76.46000000000001,0.0,7.0
O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,5.688246138944246,546.263090948,5.700100000000005,1.0,7.0,7.0,41.0,41.0,162.06969999999964,76.46000000000001,0.0,7.0
O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.820448208834812,560.2787410120001,6.0902000000000065,1.0,7.0,8.0,42.0,42.0,166.68669999999958,76.46000000000001,0.0,7.0
O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.73754891026957,559.294725424,6.123300000000006,2.0,6.0,8.0,42.0,42.0,169.6813999999996,79.26,0.0,7.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.871923987331285,228.078644244,2.9738000000000016,3.0,3.0,2.0,17.0,17.0,66.80640000000002,60.69,0.0,2.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.789146634685107,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
O=c1cc(/C=C/c2nc3ccccc3o2)occ1O,5.151810883008602,255.053157768,2.6570000000000014,1.0,5.0,2.0,19.0,19.0,69.5798,76.47,0.0,3.0
O=c1cc(/C=C/c2nc3ccc(O)cc3s2)occ1O,5.295849483160201,287.025228768,2.8311000000000006,2.0,6.0,2.0,20.0,20.0,76.85560000000001,83.56,0.0,3.0
C#CCN(C)CCCn1ccc(=O)c(O)c1C,5.54515513999149,234.136827816,0.81742,1.0,4.0,5.0,17.0,17.0,68.05080000000004,45.47,0.0,1.0
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,5.665546248849069,344.127325752,3.0763000000000016,2.0,4.0,2.0,26.0,26.0,100.5759,79.78,0.0,5.0
COc1ccc2[nH]c(C(=O)Nc3ccc4nc5n(c(=O)c4c3)CCC5)cc2c1,5.91721462968355,374.13789043599996,3.084900000000001,2.0,5.0,3.0,28.0,28.0,107.12790000000001,89.00999999999999,0.0,5.0
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(F)ccc2[nH]1,5.806875401645538,362.11790394,3.2154000000000016,2.0,4.0,2.0,27.0,27.0,100.53390000000002,79.78,0.0,5.0
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(Cl)ccc2[nH]1,5.772113295386326,378.0883534,3.729700000000002,2.0,4.0,2.0,27.0,27.0,105.58590000000001,79.78,0.0,5.0
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2o1,5.486782399932061,345.11134133999997,3.3412000000000024,1.0,5.0,2.0,26.0,26.0,98.4912,77.13,0.0,5.0
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,5.638272163982407,361.08849772,3.809700000000003,1.0,5.0,2.0,26.0,26.0,104.10220000000001,63.99,0.0,5.0
O=C(Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5.790484985457369,358.142975816,3.005200000000001,2.0,4.0,3.0,27.0,27.0,104.95640000000003,79.78,0.0,5.0
O=C(/C=C/c1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5.510041520575165,370.142975816,3.475900000000001,2.0,4.0,3.0,28.0,28.0,110.28640000000004,79.78,0.0,5.0
O=C(CCCc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5.278189384787454,386.174275944,3.785400000000002,2.0,4.0,5.0,29.0,29.0,114.19040000000004,79.78,0.0,5.0
COc1ccc2[nH]c(C(=O)Nc3cc4c(=O)n5c(nc4cc3C)CCC5)cc2c1,5.214670164989233,388.15354049999996,3.393320000000002,2.0,5.0,3.0,29.0,29.0,111.86490000000002,89.01,0.0,5.0
Cc1cc2nc3n(c(=O)c2cc1NC(=O)c1cc2cc(F)ccc2[nH]1)CCC3,5.485452247339714,376.133554004,3.5238200000000015,2.0,4.0,2.0,28.0,28.0,105.27090000000001,79.78,0.0,5.0
Cc1cc2nc3n(c(=O)c2cc1NC(=O)c1cc2cc(Cl)ccc2[nH]1)CCC3,5.292429823902063,392.1040034640001,4.038120000000002,2.0,4.0,2.0,28.0,28.0,110.3229,79.78,0.0,5.0
Oc1c(I)cc(Cl)c2cccnc12,5.008773924307505,304.9104394600001,3.1984000000000004,1.0,2.0,0.0,13.0,13.0,61.134800000000006,33.120000000000005,0.0,2.0
COc1cc(/C=C/C(=O)O)ccc1O,3.645449804492118,194.0579088,1.4986,2.0,3.0,3.0,14.0,14.0,51.328600000000016,66.76,0.0,1.0
COc1cc(/C=C/C(=O)N(C)C)ccc1OCc1ccccc1,4.609064892896621,311.152143532,3.375600000000002,0.0,3.0,6.0,23.0,23.0,91.49600000000004,38.769999999999996,0.0,2.0
